scenario,subRegion,region,param,class,x,value,units
SW_high_CL_Policy_10pa_2025_DiffPrcnt_ARM_Reference,South_Argentina_South_Atlantic_Coast_X_South America_Southern,region,param,class,x,-2.84967294672358,units
SW_high_CL_Policy_10pa_2025_DiffPrcnt_ARM_Reference,South_Chile_Pacific_Coast_X_Argentina,region,param,class,x,-6.33231524318628,units
SW_high_CL_Policy_10pa_2025_DiffPrcnt_ARM_Reference,South_Chile_Pacific_Coast_X_South America_Southern,region,param,class,x,4.81662828029881,units
SW_high_CL_Policy_10pa_2025_DiffPrcnt_ARM_Reference,Southern_Central_America_X_Central America and Caribbean,region,param,class,x,-1.44090836066339,units
SW_high_CL_Policy_10pa_2025_DiffPrcnt_ARM_Reference,Southern_Central_America_X_Mexico,region,param,class,x,5.31031867099004,units
SW_high_CL_Policy_10pa_2025_DiffPrcnt_ARM_Reference,Tocantins_X_Brazil,region,param,class,x,-7.68928187626276,units
SW_high_CL_Policy_10pa_2025_DiffPrcnt_ARM_Reference,Uruguay_Brazil_South_Atlantic_Coast_X_Brazil,region,param,class,x,-0.467524453591672,units
SW_high_CL_Policy_10pa_2025_DiffPrcnt_ARM_Reference,Uruguay_Brazil_South_Atlantic_Coast_X_Uruguay,region,param,class,x,-0.825088006259004,units
SW_high_CL_Policy_10pa_2025_DiffPrcnt_ARM_Reference,Yucatan_Peninsula_X_Central America and Caribbean,region,param,class,x,-0.696414790148727,units
SW_high_CL_Policy_10pa_2025_DiffPrcnt_ARM_Reference,Yucatan_Peninsula_X_Mexico,region,param,class,x,0.576680319606856,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,Amazon_X_Brazil,region,param,class,x,8.41983575190594,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,Amazon_X_Colombia,region,param,class,x,2.72898918140342,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,Amazon_X_South America_Northern,region,param,class,x,-4.79070536797228,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,Amazon_X_South America_Southern,region,param,class,x,3.36554761396389,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,Baja_California_X_Mexico,region,param,class,x,0.453669233651883,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,California_River_X_Mexico,region,param,class,x,0.549200112056104,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,Caribbean_Coast_X_Central America and Caribbean,region,param,class,x,4.64422757735249,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,Caribbean_Coast_X_Colombia,region,param,class,x,0.194425358756005,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,Caribbean_Coast_X_South America_Northern,region,param,class,x,-2.48999211855977,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,Caribbean_X_Central America and Caribbean,region,param,class,x,0.596997173305766,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,Central_Patagonia_Highlands_X_Argentina,region,param,class,x,0.781286327894459,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,Colombia_Ecuador_Pacific_Coast_X_Central America and Caribbean,region,param,class,x,-2.27807577279999,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,Colombia_Ecuador_Pacific_Coast_X_Colombia,region,param,class,x,1.04824328582605,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,Colombia_Ecuador_Pacific_Coast_X_South America_Southern,region,param,class,x,2.32508485009466,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,East_Brazil_South_Atlantic_Coast_X_Brazil,region,param,class,x,1.98870326443897,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,Grijalva_Usumacinta_X_Central America and Caribbean,region,param,class,x,1.04003183764083,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,Grijalva_Usumacinta_X_Mexico,region,param,class,x,2.183423629718,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,Isthmus_of_Tehuantepec_X_Mexico,region,param,class,x,2.1308322573878,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,La_Plata_X_Argentina,region,param,class,x,2.37542741200481,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,La_Plata_X_Brazil,region,param,class,x,0.320697331832541,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,La_Plata_X_South America_Southern,region,param,class,x,0.679286982873873,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,La_Plata_X_Uruguay,region,param,class,x,0.20660287895536,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,La_Puna_Region_X_Argentina,region,param,class,x,1.9479185446911,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,La_Puna_Region_X_South America_Southern,region,param,class,x,0.0669687387438359,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,Lower_Colorado_River_X_Mexico,region,param,class,x,0.213282920572534,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,Magdalena_X_Colombia,region,param,class,x,0.119577415961908,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,Mar_Chiquita_X_Argentina,region,param,class,x,1.56668986114168,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,Mexico_Interior_X_Mexico,region,param,class,x,0.342356305119811,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,Mexico_Northwest_Coast_X_Mexico,region,param,class,x,1.65039107581084,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,Negro_X_Argentina,region,param,class,x,0.247671752119154,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,North_Argentina_South_Atlantic_Coast_X_Argentina,region,param,class,x,0.13280923136046,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,North_Brazil_South_Atlantic_Coast_X_Brazil,region,param,class,x,2.77793412251142,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,North_Chile_Pacific_Coast_X_South America_Southern,region,param,class,x,0.244888182989872,units
SW_high_CL_Reference_DiffPrcnt_ARM_Reference,North_Gulf_X_Mexico,region,param,class,x,0.688423035057181,units
